subscription_id,account_id,plan_tier,is_trial,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,churn_flag,total_usage_count,total_usage_duration_secs,total_error_count,distinct_features_used,usage_records,activated_flag,referral_source,industry
S-b3f2cb,A-812c5b,Enterprise,True,0,0,monthly,True,False,87.0,32401.0,2.0,7.0,8.0,True,organic,DevTools
S-5d6528,A-22d9d2,Enterprise,False,1592,19104,monthly,True,False,52.0,8645.0,6.0,4.0,5.0,False,event,DevTools
S-dbb8b9,A-58b9ff,Pro,False,98,1176,monthly,False,False,35.0,7243.0,2.0,3.0,3.0,False,partner,DevTools
S-9f7ef0,A-b3fe05,Enterprise,False,9154,109848,monthly,True,False,22.0,5126.0,0.0,2.0,2.0,False,partner,Cybersecurity
S-2178f0,A-b30291,Basic,True,0,0,monthly,True,True,62.0,17765.0,3.0,6.0,6.0,True,event,HealthTech
S-31cec4,A-34ea2f,Basic,False,152,1824,monthly,True,False,36.0,7984.0,1.0,4.0,4.0,False,organic,HealthTech
S-a1426b,A-cc98bc,Basic,False,608,7296,annual,False,False,35.0,6035.0,1.0,5.0,5.0,True,ads,DevTools
S-5ea66d,A-503d5a,Enterprise,False,796,9552,annual,True,False,31.0,15464.0,4.0,3.0,3.0,False,other,FinTech
S-4f9730,A-8adedc,Enterprise,True,0,0,monthly,True,False,70.0,28904.0,5.0,8.0,8.0,True,event,EdTech
S-befdf1,A-68f37c,Basic,False,247,2964,monthly,True,False,73.0,21048.0,3.0,8.0,8.0,True,ads,HealthTech
S-2b504d,A-6a4e2d,Enterprise,False,1791,21492,annual,True,False,43.0,6449.0,6.0,5.0,5.0,True,partner,EdTech
S-4484ae,A-b07346,Enterprise,False,10149,121788,monthly,True,False,36.0,11395.0,1.0,4.0,4.0,False,partner,HealthTech
S-a2e1dd,A-c37cab,Enterprise,True,0,0,monthly,True,True,82.0,20062.0,1.0,7.0,8.0,True,event,Cybersecurity
S-00dea4,A-a6d261,Enterprise,False,2985,35820,monthly,True,False,63.0,16766.0,0.0,5.0,5.0,True,other,FinTech
S-b73fdf,A-dbc825,Basic,False,361,4332,annual,True,True,39.0,13692.0,3.0,4.0,4.0,False,partner,EdTech
S-07e821,A-e61e98,Pro,False,1813,21756,monthly,True,False,34.0,5679.0,0.0,5.0,5.0,True,partner,FinTech
S-c8292c,A-cb5333,Basic,True,0,0,annual,True,False,15.0,8118.0,0.0,2.0,2.0,False,ads,DevTools
S-47b86b,A-524364,Pro,False,539,6468,monthly,True,False,39.0,14151.0,4.0,4.0,4.0,False,partner,DevTools
S-07976e,A-81edc3,Pro,False,245,2940,monthly,True,False,38.0,16248.0,0.0,5.0,5.0,True,ads,Cybersecurity
S-412125,A-1b9609,Basic,False,304,3648,monthly,True,False,50.0,22562.0,2.0,6.0,6.0,True,ads,EdTech
S-1d15a7,A-1e50e0,Enterprise,False,3781,45372,monthly,True,False,9.0,2331.0,4.0,1.0,1.0,False,other,Cybersecurity
S-655049,A-9779ad,Basic,True,0,0,monthly,False,False,20.0,5900.0,1.0,2.0,2.0,False,event,Cybersecurity
S-9cfabf,A-0f3e88,Basic,False,133,1596,annual,True,False,26.0,13009.0,0.0,3.0,3.0,False,other,HealthTech
S-dd80e4,A-0532a9,Enterprise,False,4179,50148,annual,True,False,33.0,10526.0,2.0,3.0,3.0,False,event,FinTech
S-1fb7ac,A-117171,Pro,False,2205,26460,annual,True,True,49.0,13533.0,0.0,5.0,5.0,True,organic,HealthTech
S-576519,A-cc98bc,Enterprise,False,6368,76416,monthly,True,False,56.0,13548.0,6.0,5.0,5.0,True,ads,DevTools
S-b23ec5,A-3be56b,Enterprise,False,3582,42984,annual,True,False,48.0,13208.0,2.0,4.0,4.0,False,event,HealthTech
S-1cb993,A-84ebe4,Basic,False,342,4104,annual,True,False,31.0,4248.0,3.0,4.0,4.0,False,ads,FinTech
S-c87692,A-dcc2f0,Basic,False,285,3420,annual,True,False,40.0,11553.0,1.0,4.0,4.0,False,organic,FinTech
S-2aaa9c,A-4c38bc,Pro,False,1764,21168,monthly,True,False,73.0,31270.0,1.0,8.0,8.0,True,event,HealthTech
S-8426e7,A-42e5e1,Enterprise,False,4378,52536,annual,True,False,94.0,26093.0,9.0,6.0,9.0,True,ads,DevTools
S-ed857b,A-ad64c6,Enterprise,False,2388,28656,monthly,False,False,32.0,9243.0,8.0,3.0,3.0,False,event,DevTools
S-2843fe,A-089363,Basic,True,0,0,monthly,True,False,74.0,20352.0,1.0,6.0,7.0,True,event,FinTech
S-4c8e19,A-659280,Basic,False,323,3876,monthly,False,False,44.0,17319.0,0.0,5.0,5.0,True,event,FinTech
S-b4b084,A-ced9aa,Enterprise,False,995,11940,monthly,True,False,58.0,20544.0,4.0,6.0,7.0,True,other,DevTools
S-0802a4,A-a45270,Pro,False,3871,46452,annual,True,False,46.0,12505.0,3.0,6.0,6.0,True,ads,HealthTech
S-37879d,A-9779ad,Pro,False,1960,23520,monthly,False,False,32.0,9469.0,3.0,3.0,4.0,False,event,Cybersecurity
S-8048cc,A-eb7c38,Basic,False,171,2052,annual,True,False,53.0,18849.0,2.0,5.0,5.0,True,organic,DevTools
S-c2a14b,A-526d93,Enterprise,False,8557,102684,annual,False,True,44.0,14636.0,1.0,4.0,4.0,False,organic,HealthTech
S-549340,A-eb1312,Pro,False,1225,14700,monthly,True,False,15.0,4617.0,0.0,2.0,2.0,False,partner,FinTech
S-83d49e,A-dbc825,Pro,False,931,11172,annual,True,False,53.0,11683.0,2.0,5.0,5.0,True,partner,EdTech
S-2ad954,A-b9f5b1,Enterprise,True,0,0,monthly,True,False,24.0,4382.0,0.0,2.0,2.0,False,other,Cybersecurity
S-4e4ef4,A-9ee962,Pro,False,1225,14700,monthly,True,False,71.0,17693.0,8.0,5.0,6.0,True,ads,HealthTech
S-a0d68d,A-c58f49,Basic,False,1330,15960,monthly,True,False,67.0,17874.0,5.0,7.0,7.0,True,other,EdTech
S-f3f2bd,A-560d27,Basic,True,0,0,annual,True,False,34.0,10636.0,2.0,4.0,4.0,False,organic,DevTools
S-37a9e3,A-c608c8,Enterprise,False,2189,26268,monthly,False,True,82.0,33943.0,10.0,8.0,8.0,True,ads,DevTools
S-c9d475,A-1986ca,Enterprise,False,3980,47760,annual,False,False,26.0,11812.0,2.0,3.0,3.0,False,ads,HealthTech
S-646813,A-a45270,Enterprise,True,0,0,monthly,True,False,39.0,2946.0,3.0,3.0,3.0,False,ads,HealthTech
S-d0bab8,A-94f8c9,Basic,False,1406,16872,annual,True,False,9.0,846.0,0.0,1.0,1.0,False,other,HealthTech
S-57bbae,A-a09355,Pro,False,686,8232,monthly,True,False,72.0,20367.0,1.0,7.0,7.0,True,organic,FinTech
S-59778a,A-f6b2fb,Enterprise,False,9751,117012,monthly,True,False,77.0,26681.0,9.0,6.0,7.0,True,event,DevTools
S-94c40b,A-7c6b6b,Pro,False,1274,15288,annual,True,True,31.0,7777.0,3.0,4.0,4.0,False,other,FinTech
S-b9c6ce,A-e1462e,Enterprise,True,0,0,monthly,True,False,46.0,12524.0,1.0,4.0,5.0,False,partner,FinTech
S-f1ffee,A-96215d,Enterprise,False,3184,38208,annual,False,False,77.0,20975.0,4.0,6.0,7.0,True,event,FinTech
S-cc30c5,A-b78bf8,Basic,False,627,7524,monthly,True,False,23.0,9231.0,0.0,2.0,2.0,False,event,DevTools
S-9fa60e,A-712426,Basic,False,171,2052,annual,True,False,0.0,0.0,0.0,0.0,0.0,False,other,HealthTech
S-44c2c1,A-2d1036,Pro,False,3381,40572,annual,True,False,72.0,25469.0,1.0,6.0,7.0,True,ads,FinTech
S-3d6648,A-e2cd1b,Enterprise,True,0,0,monthly,True,False,32.0,7394.0,0.0,3.0,3.0,False,other,DevTools
S-d97fa8,A-508199,Basic,False,361,4332,monthly,True,False,61.0,19052.0,1.0,6.0,6.0,True,event,FinTech
S-398291,A-acb7f7,Enterprise,False,6368,76416,monthly,True,False,41.0,8592.0,0.0,3.0,4.0,False,ads,EdTech
S-d7ee6f,A-35083d,Enterprise,False,3781,45372,annual,True,False,54.0,21187.0,0.0,4.0,4.0,False,partner,HealthTech
S-3663bb,A-de24d5,Enterprise,True,0,0,monthly,True,False,9.0,1098.0,1.0,1.0,1.0,False,other,DevTools
S-81cd46,A-ced9aa,Enterprise,False,1194,14328,annual,True,False,44.0,19408.0,5.0,5.0,5.0,True,other,DevTools
S-e6678a,A-54ecc2,Pro,False,196,2352,annual,False,False,47.0,14109.0,3.0,4.0,4.0,False,partner,Cybersecurity
S-69b66d,A-6da850,Basic,False,475,5700,annual,True,False,28.0,6882.0,4.0,3.0,3.0,False,organic,FinTech
S-68565b,A-5c046d,Basic,False,1767,21204,annual,False,False,43.0,9572.0,4.0,5.0,5.0,True,partner,EdTech
S-00b0bc,A-089363,Enterprise,True,0,0,annual,True,False,4.0,2304.0,0.0,1.0,1.0,False,event,FinTech
S-f6ca9e,A-c7ffc2,Enterprise,False,5970,71640,annual,True,False,61.0,13085.0,0.0,6.0,6.0,True,partner,Cybersecurity
S-8fd696,A-dec005,Enterprise,False,10746,128952,annual,False,True,45.0,13778.0,6.0,5.0,6.0,True,partner,HealthTech
S-71cb15,A-2d4502,Enterprise,False,6766,81192,annual,True,False,7.0,1638.0,0.0,1.0,1.0,False,event,FinTech
S-37dc91,A-a1bbb6,Pro,True,0,0,annual,True,False,20.0,9544.0,0.0,2.0,2.0,False,organic,DevTools
S-6cf72f,A-a8d89d,Basic,True,0,0,monthly,True,False,26.0,11080.0,0.0,3.0,3.0,False,ads,EdTech
S-117d65,A-86902e,Basic,False,646,7752,annual,True,False,33.0,10488.0,5.0,3.0,3.0,False,other,HealthTech
S-529f0c,A-592832,Pro,True,0,0,monthly,True,True,51.0,21093.0,5.0,5.0,5.0,True,organic,Cybersecurity
S-3d58c6,A-054577,Basic,False,646,7752,monthly,True,False,47.0,8635.0,5.0,5.0,5.0,True,ads,EdTech
S-b33593,A-7641d3,Pro,True,0,0,monthly,False,False,54.0,12222.0,1.0,5.0,6.0,True,partner,EdTech
S-c6287d,A-075038,Pro,False,833,9996,monthly,True,False,61.0,13219.0,0.0,5.0,6.0,True,ads,HealthTech
S-a2cd6a,A-508199,Enterprise,True,0,0,monthly,True,False,71.0,31498.0,9.0,6.0,7.0,True,event,FinTech
S-30a9dd,A-417d2f,Basic,True,0,0,annual,True,False,46.0,15769.0,0.0,5.0,5.0,True,partner,Cybersecurity
S-eef0cd,A-600734,Pro,False,1421,17052,annual,True,False,73.0,15637.0,0.0,8.0,8.0,True,organic,DevTools
S-15a897,A-d26ab4,Enterprise,True,0,0,annual,False,False,50.0,7209.0,2.0,5.0,5.0,True,organic,DevTools
S-9ee11d,A-104f1a,Pro,False,1176,14112,monthly,True,False,56.0,26773.0,5.0,4.0,5.0,False,other,Cybersecurity
S-f76252,A-560d27,Basic,False,437,5244,annual,True,False,36.0,15161.0,3.0,4.0,4.0,False,organic,DevTools
S-d920e7,A-bc4d48,Enterprise,False,6965,83580,annual,False,False,31.0,10572.0,3.0,4.0,4.0,False,ads,EdTech
S-75985b,A-3793ee,Enterprise,True,0,0,monthly,True,False,63.0,13901.0,2.0,8.0,8.0,True,organic,Cybersecurity
S-765a5f,A-c9bb3e,Pro,False,1715,20580,annual,True,True,60.0,29449.0,3.0,4.0,5.0,False,ads,EdTech
S-c318ea,A-ccb686,Enterprise,False,1990,23880,monthly,True,False,41.0,12161.0,1.0,4.0,4.0,False,other,DevTools
S-964542,A-a8b49c,Enterprise,False,2388,28656,annual,True,False,62.0,18231.0,4.0,6.0,6.0,True,partner,Cybersecurity
S-6c4770,A-fa3095,Enterprise,True,0,0,monthly,True,False,45.0,20327.0,4.0,4.0,5.0,False,ads,FinTech
S-694277,A-34d880,Enterprise,False,796,9552,monthly,True,False,31.0,5315.0,0.0,3.0,3.0,False,ads,Cybersecurity
S-97fab7,A-8ed5dd,Basic,False,95,1140,annual,False,True,65.0,15259.0,13.0,6.0,6.0,True,event,EdTech
S-fb4fae,A-39b19f,Enterprise,False,8159,97908,monthly,True,True,53.0,7083.0,1.0,4.0,5.0,False,partner,FinTech
S-7b211a,A-e5d6ab,Pro,False,1568,18816,annual,True,False,38.0,8182.0,0.0,4.0,4.0,False,partner,EdTech
S-da9362,A-b2225d,Basic,False,893,10716,annual,True,False,72.0,21798.0,8.0,8.0,8.0,True,ads,FinTech
S-79b038,A-b07b56,Basic,False,475,5700,annual,True,False,32.0,12691.0,0.0,3.0,3.0,False,event,DevTools
S-9a6a1b,A-c16b88,Pro,True,0,0,annual,True,False,50.0,20960.0,7.0,4.0,6.0,False,event,HealthTech
S-82348a,A-4e960a,Basic,True,0,0,annual,False,False,76.0,22499.0,1.0,6.0,7.0,True,other,FinTech
S-df0314,A-39ddf4,Pro,False,1960,23520,monthly,True,False,56.0,12558.0,3.0,6.0,6.0,True,partner,EdTech
S-dd5a4c,A-716841,Basic,False,3059,36708,annual,True,False,60.0,20298.0,4.0,5.0,5.0,True,other,FinTech
S-54bb4e,A-54d94a,Basic,False,1045,12540,monthly,True,False,21.0,5208.0,2.0,2.0,2.0,False,event,Cybersecurity
S-d98caa,A-09316c,Enterprise,False,13930,167160,annual,True,False,33.0,10730.0,2.0,3.0,3.0,False,organic,FinTech
S-eea4ae,A-ffc04f,Pro,True,0,0,monthly,False,False,61.0,20703.0,1.0,6.0,6.0,True,ads,EdTech
S-bd02dd,A-eb7fac,Pro,False,588,7056,monthly,True,False,29.0,12629.0,4.0,2.0,3.0,False,organic,DevTools
S-6d4050,A-854864,Enterprise,False,3980,47760,monthly,True,False,25.0,4053.0,2.0,3.0,3.0,False,event,FinTech
S-3bb329,A-1e1b80,Pro,False,2450,29400,monthly,True,False,65.0,24808.0,3.0,6.0,6.0,True,other,FinTech
S-f639fb,A-9f2731,Pro,True,0,0,monthly,True,False,33.0,12646.0,2.0,4.0,4.0,False,event,FinTech
S-466093,A-883b7d,Basic,False,1482,17784,annual,True,False,44.0,11522.0,3.0,4.0,4.0,False,other,Cybersecurity
S-8bbfcd,A-eb1312,Basic,False,475,5700,annual,False,False,103.0,28333.0,9.0,9.0,9.0,True,partner,FinTech
S-ff23a7,A-35083d,Pro,True,0,0,monthly,True,False,25.0,2803.0,1.0,2.0,2.0,False,partner,HealthTech
S-c92099,A-7f4db3,Enterprise,False,4776,57312,annual,True,True,51.0,16250.0,2.0,5.0,6.0,True,other,FinTech
S-188518,A-86fc1d,Enterprise,True,0,0,monthly,True,False,26.0,6716.0,2.0,3.0,3.0,False,partner,DevTools
S-4f8c90,A-32fb14,Basic,False,551,6612,annual,True,False,75.0,22628.0,1.0,6.0,6.0,True,event,DevTools
S-495e57,A-bbc346,Pro,False,980,11760,annual,True,True,49.0,8029.0,0.0,4.0,4.0,False,partner,FinTech
S-3fbf9e,A-00bed1,Pro,False,1372,16464,monthly,True,False,62.0,19490.0,3.0,6.0,6.0,True,ads,Cybersecurity
S-15be1c,A-b20d99,Pro,False,1323,15876,monthly,True,False,43.0,14547.0,3.0,5.0,6.0,True,other,HealthTech
S-a18ab0,A-309e54,Pro,False,735,8820,monthly,True,False,80.0,30248.0,0.0,8.0,8.0,True,other,DevTools
S-008cab,A-202b67,Pro,False,539,6468,monthly,False,False,96.0,28356.0,8.0,9.0,9.0,True,organic,HealthTech
S-09950d,A-5f2961,Enterprise,False,1393,16716,annual,True,False,65.0,15637.0,4.0,7.0,7.0,True,partner,HealthTech
S-8b24a0,A-309e54,Pro,False,1617,19404,monthly,True,True,29.0,8576.0,3.0,3.0,3.0,False,other,DevTools
S-648618,A-726cfa,Pro,False,1029,12348,monthly,False,False,15.0,5988.0,0.0,2.0,2.0,False,partner,DevTools
S-d9659f,A-aa9511,Enterprise,False,4577,54924,annual,False,False,67.0,20053.0,3.0,7.0,7.0,True,other,DevTools
S-ddbad0,A-bad8c1,Basic,False,798,9576,monthly,True,False,34.0,9854.0,0.0,3.0,3.0,False,organic,FinTech
S-1f9da0,A-977ca0,Basic,False,209,2508,monthly,False,False,85.0,20079.0,5.0,5.0,7.0,True,partner,HealthTech
S-74f146,A-18793f,Pro,False,7252,87024,monthly,True,False,14.0,1624.0,0.0,2.0,2.0,False,organic,EdTech
S-e0179e,A-69fad4,Pro,True,0,0,monthly,True,False,95.0,26118.0,8.0,8.0,9.0,True,ads,FinTech
S-8055fa,A-09540c,Basic,False,1273,15276,monthly,True,True,46.0,9951.0,4.0,4.0,5.0,False,event,Cybersecurity
S-c1446e,A-9289f6,Enterprise,True,0,0,monthly,True,False,40.0,15520.0,4.0,4.0,4.0,False,event,EdTech
S-27e9ad,A-05f0e5,Basic,False,608,7296,annual,True,False,73.0,19375.0,1.0,7.0,8.0,True,partner,FinTech
S-c08805,A-6f8ad2,Pro,False,882,10584,annual,True,True,69.0,19944.0,1.0,5.0,6.0,True,organic,EdTech
S-4012d6,A-f92792,Pro,False,735,8820,annual,True,False,8.0,1536.0,0.0,2.0,2.0,False,ads,FinTech
S-4236fa,A-4437e4,Basic,False,323,3876,monthly,True,False,22.0,2316.0,0.0,2.0,2.0,False,event,Cybersecurity
S-a87c2f,A-4ae22a,Enterprise,False,5572,66864,annual,False,True,30.0,9181.0,5.0,3.0,3.0,False,other,EdTech
S-3df6ee,A-afa505,Enterprise,False,13930,167160,monthly,True,False,108.0,27898.0,3.0,8.0,9.0,True,partner,DevTools
S-ca9532,A-309e54,Enterprise,False,2985,35820,annual,True,False,55.0,13604.0,2.0,5.0,5.0,True,other,DevTools
S-be42e1,A-9f2731,Pro,True,0,0,annual,True,False,93.0,35108.0,4.0,7.0,8.0,True,event,FinTech
S-7d4d45,A-474ad4,Basic,False,323,3876,annual,True,False,38.0,11338.0,5.0,4.0,4.0,False,organic,EdTech
S-3c5dab,A-7da956,Basic,False,247,2964,monthly,True,False,47.0,10493.0,6.0,6.0,6.0,True,event,Cybersecurity
S-e43d0d,A-de24d5,Enterprise,False,7363,88356,annual,True,False,61.0,19912.0,2.0,6.0,6.0,True,other,DevTools
S-f5df4a,A-58b9ff,Pro,False,294,3528,annual,False,False,23.0,9720.0,0.0,2.0,2.0,False,partner,DevTools
S-9925b9,A-cea1f0,Basic,False,475,5700,annual,False,False,78.0,19846.0,4.0,7.0,7.0,True,event,FinTech
S-1ff580,A-6965e1,Enterprise,False,2587,31044,monthly,False,False,45.0,12335.0,2.0,4.0,4.0,False,organic,DevTools
S-f40285,A-bb1eaa,Basic,False,399,4788,monthly,True,False,33.0,9852.0,3.0,3.0,3.0,False,organic,Cybersecurity
S-c59502,A-bf7919,Enterprise,False,597,7164,monthly,True,False,48.0,17454.0,1.0,5.0,5.0,True,organic,HealthTech
S-54283b,A-4c56c9,Enterprise,False,9751,117012,monthly,True,True,23.0,8009.0,2.0,2.0,2.0,False,partner,FinTech
S-b48787,A-02fac6,Pro,False,1078,12936,annual,True,False,45.0,21603.0,3.0,4.0,5.0,False,event,FinTech
S-d859b7,A-66224b,Enterprise,True,0,0,annual,True,False,54.0,14418.0,0.0,5.0,5.0,True,other,HealthTech
S-49d73e,A-f44180,Enterprise,True,0,0,annual,True,False,10.0,5340.0,2.0,1.0,1.0,False,event,Cybersecurity
S-dfad0a,A-7d514c,Basic,True,0,0,monthly,True,False,18.0,3198.0,1.0,2.0,2.0,False,organic,HealthTech
S-dec1fb,A-297a2d,Enterprise,False,7164,85968,monthly,False,False,60.0,15962.0,3.0,5.0,6.0,True,event,HealthTech
S-90a6c9,A-c37cab,Pro,True,0,0,monthly,True,False,24.0,8807.0,3.0,3.0,3.0,False,event,Cybersecurity
S-e339fb,A-c1e51e,Enterprise,False,2786,33432,annual,True,True,36.0,13503.0,3.0,3.0,3.0,False,organic,FinTech
S-f4a92a,A-ccb686,Pro,False,686,8232,annual,False,False,17.0,5156.0,0.0,2.0,2.0,False,other,DevTools
S-d1f7ad,A-c222ab,Basic,False,608,7296,annual,False,True,42.0,16118.0,3.0,4.0,4.0,False,other,Cybersecurity
S-81fc45,A-5a215a,Pro,True,0,0,annual,True,False,77.0,27178.0,6.0,7.0,7.0,True,other,EdTech
S-a25ed2,A-65aeb5,Enterprise,False,1791,21492,monthly,True,True,27.0,7248.0,3.0,2.0,3.0,False,partner,DevTools
S-51b3ed,A-702032,Basic,False,532,6384,annual,True,False,29.0,12581.0,2.0,3.0,3.0,False,ads,HealthTech
S-d604ec,A-67be94,Basic,False,494,5928,monthly,True,False,64.0,22458.0,1.0,5.0,6.0,True,organic,EdTech
S-864b0c,A-f25509,Enterprise,False,6368,76416,annual,True,False,36.0,7691.0,2.0,4.0,4.0,False,other,EdTech
S-4c4852,A-71615e,Basic,True,0,0,monthly,True,False,11.0,2706.0,2.0,1.0,1.0,False,organic,EdTech
S-7576bd,A-354f12,Enterprise,False,1791,21492,annual,True,False,24.0,5569.0,0.0,3.0,3.0,False,ads,FinTech
S-b41269,A-e5d6ab,Enterprise,False,2985,35820,annual,True,False,32.0,11156.0,2.0,3.0,3.0,False,partner,EdTech
S-786a36,A-5ed98d,Enterprise,False,4776,57312,annual,True,False,32.0,13199.0,3.0,3.0,3.0,False,partner,DevTools
S-264c8a,A-34d880,Enterprise,True,0,0,monthly,True,False,58.0,8094.0,6.0,5.0,5.0,True,ads,Cybersecurity
S-196e49,A-0b0d6d,Basic,False,228,2736,monthly,True,False,21.0,4620.0,0.0,3.0,3.0,False,organic,DevTools
S-cda242,A-71615e,Pro,False,1078,12936,annual,True,False,55.0,26766.0,3.0,4.0,4.0,False,organic,EdTech
S-c3d6a2,A-7f29a7,Basic,False,779,9348,annual,True,False,79.0,28371.0,1.0,6.0,6.0,True,event,Cybersecurity
S-43c737,A-65aeb5,Enterprise,False,1791,21492,annual,True,False,16.0,8279.0,0.0,2.0,2.0,False,partner,DevTools
S-021ca9,A-9affe6,Basic,False,342,4104,monthly,True,False,40.0,18294.0,0.0,4.0,4.0,False,other,Cybersecurity
S-576aec,A-7e0a10,Pro,False,2254,27048,monthly,False,False,10.0,5230.0,2.0,1.0,1.0,False,ads,FinTech
S-6485d5,A-ac9111,Enterprise,False,4179,50148,monthly,True,False,30.0,8783.0,0.0,3.0,3.0,False,event,HealthTech
S-de7a48,A-ccc747,Pro,False,1127,13524,annual,True,True,57.0,17738.0,1.0,7.0,7.0,True,event,HealthTech
S-7d5bf1,A-92a3af,Enterprise,False,5373,64476,monthly,True,False,29.0,4864.0,3.0,3.0,3.0,False,organic,Cybersecurity
S-83ee75,A-439b2f,Pro,False,1274,15288,monthly,True,False,11.0,3380.0,0.0,2.0,2.0,False,ads,DevTools
S-5ddeef,A-712f1c,Pro,True,0,0,annual,False,False,72.0,22703.0,2.0,6.0,7.0,True,ads,DevTools
S-25270a,A-de24d5,Enterprise,False,2587,31044,annual,True,False,52.0,17201.0,2.0,4.0,5.0,False,other,DevTools
S-7e09c4,A-118f1c,Basic,False,608,7296,annual,False,True,49.0,13360.0,1.0,6.0,6.0,True,other,Cybersecurity
S-9efd1b,A-6a4e2d,Basic,False,380,4560,monthly,True,False,51.0,20319.0,0.0,6.0,6.0,True,partner,EdTech
S-b8a3b6,A-e7beab,Pro,False,2793,33516,annual,True,False,42.0,12997.0,1.0,3.0,4.0,False,organic,EdTech
S-1db3e6,A-c608c8,Basic,False,95,1140,monthly,True,False,45.0,12115.0,5.0,5.0,5.0,True,ads,DevTools
S-17c51e,A-462d45,Pro,False,2989,35868,annual,True,True,40.0,12876.0,0.0,5.0,5.0,True,partner,Cybersecurity
S-b9fe85,A-2d1036,Enterprise,False,13731,164772,monthly,True,False,30.0,7117.0,1.0,3.0,3.0,False,ads,FinTech
S-c62428,A-1f0636,Enterprise,False,20895,250740,annual,False,False,99.0,40357.0,2.0,8.0,9.0,True,partner,EdTech
S-6eeae1,A-c70870,Pro,False,4606,55272,annual,True,False,18.0,5975.0,3.0,2.0,2.0,False,partner,Cybersecurity
S-79ef9b,A-4e960a,Enterprise,False,4577,54924,annual,True,False,68.0,21487.0,2.0,5.0,6.0,True,other,FinTech
S-0455a5,A-993085,Enterprise,False,8358,100296,monthly,False,True,31.0,4423.0,4.0,4.0,4.0,False,ads,HealthTech
S-ae093b,A-d27f50,Enterprise,True,0,0,monthly,True,False,23.0,6132.0,4.0,3.0,3.0,False,ads,Cybersecurity
S-72e73f,A-dbc825,Enterprise,False,3781,45372,annual,False,False,32.0,9839.0,1.0,3.0,3.0,False,partner,EdTech
S-8c118d,A-b179bf,Pro,True,0,0,monthly,True,False,59.0,14315.0,5.0,6.0,7.0,True,ads,Cybersecurity
S-ab7a04,A-098560,Basic,False,133,1596,annual,True,False,25.0,1049.0,0.0,2.0,2.0,False,ads,DevTools
S-761518,A-00cac8,Pro,False,392,4704,monthly,True,False,39.0,10892.0,4.0,3.0,3.0,False,organic,HealthTech
S-f49f24,A-ccc747,Pro,False,784,9408,annual,False,False,68.0,21562.0,3.0,6.0,7.0,True,event,HealthTech
S-22083e,A-6e7827,Pro,False,833,9996,annual,True,False,79.0,26250.0,3.0,7.0,8.0,True,other,DevTools
S-c14eeb,A-fce879,Basic,False,627,7524,monthly,True,False,48.0,16032.0,10.0,5.0,5.0,True,partner,EdTech
S-804965,A-157070,Enterprise,False,6965,83580,monthly,True,False,54.0,15808.0,1.0,6.0,6.0,True,ads,FinTech
S-19abcf,A-940b8b,Pro,False,833,9996,annual,True,False,65.0,22545.0,11.0,6.0,6.0,True,organic,HealthTech
S-004d19,A-bece89,Enterprise,False,5174,62088,annual,True,False,18.0,5616.0,0.0,2.0,2.0,False,event,Cybersecurity
S-11939f,A-40906c,Basic,False,1748,20976,monthly,True,False,44.0,15324.0,3.0,4.0,4.0,False,ads,EdTech
S-6cea1b,A-158f4e,Pro,False,2989,35868,monthly,True,False,20.0,824.0,0.0,2.0,2.0,False,other,FinTech
S-74be40,A-a8d89d,Enterprise,False,2587,31044,monthly,False,False,106.0,28211.0,6.0,9.0,9.0,True,ads,EdTech
S-8f9410,A-098560,Enterprise,False,597,7164,annual,True,False,78.0,32778.0,7.0,7.0,7.0,True,ads,DevTools
S-395a98,A-c7e58b,Basic,False,304,3648,monthly,True,False,47.0,15373.0,1.0,4.0,4.0,False,other,HealthTech
S-151b22,A-533452,Basic,False,171,2052,annual,True,False,74.0,27192.0,1.0,8.0,8.0,True,organic,DevTools
S-6b0789,A-34d880,Pro,False,686,8232,monthly,True,False,57.0,14674.0,3.0,5.0,7.0,True,ads,Cybersecurity
S-f94b9b,A-82861f,Pro,False,2009,24108,annual,True,True,17.0,2653.0,0.0,2.0,2.0,False,organic,DevTools
S-0e068c,A-40de06,Basic,False,1140,13680,annual,True,False,26.0,3868.0,0.0,3.0,3.0,False,event,Cybersecurity
S-212fc4,A-c608c8,Enterprise,False,1194,14328,monthly,True,False,43.0,15947.0,1.0,4.0,4.0,False,ads,DevTools
S-eec056,A-c222ab,Basic,False,608,7296,monthly,True,False,86.0,33970.0,4.0,8.0,9.0,True,other,Cybersecurity
S-28e360,A-ad64c6,Enterprise,False,5572,66864,annual,True,False,25.0,8049.0,2.0,3.0,3.0,False,event,DevTools
S-52119f,A-02fac6,Enterprise,False,4378,52536,monthly,True,False,84.0,36161.0,2.0,8.0,9.0,True,event,FinTech
S-008f3c,A-e98302,Pro,False,2842,34104,annual,True,True,6.0,1950.0,0.0,1.0,1.0,False,ads,EdTech
S-82c91a,A-462d45,Pro,False,1470,17640,annual,True,False,44.0,18529.0,1.0,5.0,5.0,True,partner,Cybersecurity
S-fcab86,A-9f0b68,Enterprise,False,3383,40596,annual,True,False,58.0,6163.0,0.0,4.0,5.0,False,ads,EdTech
S-92b77f,A-7dacce,Pro,False,588,7056,annual,False,False,76.0,31684.0,6.0,7.0,7.0,True,event,Cybersecurity
